Date,Hour,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
12/7/2023,18:00:00,1,3.25,1.64,3.64,-0.87,-2.67,3.21,-1.38,-3.4,0.64,-1.34,-3.3,0.88,261.63,0.86,358.53,-25.81,-77.77,15.27,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/8/2023,0:00:00,1,3.54,2.83,3.94,2.85,-0.1,3.7,-0.42,-3.02,2.99,1,-2.5,3.12,353.2,0.52,358.68,16.77,-43.71,58.99,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/8/2023,6:00:00,1,3.69,3.02,4.54,3.21,0.76,4.25,-1.42,-3.33,0.41,0.08,-2.39,2.58,333.9,4.44,357.05,1.34,-42.5,47.19,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/8/2023,12:00:00,1,4.36,3.79,4.77,3.69,0.62,4.53,-1.88,-3.34,1.69,-1.53,-3.35,1.77,333.89,4.3,358.35,-20.93,-55.86,23.68,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/8/2023,18:00:00,1,3.74,1.87,4.8,2.09,-1.77,3.62,-0.83,-2.8,1.95,1.96,-3.41,4.31,337.62,1.06,358.24,34.21,-64.42,74.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/9/2023,0:00:00,1,4.28,3.77,4.87,3.27,-0.06,4.42,-1.85,-4.63,2.21,-0.12,-1.98,3.8,330.92,2.1,358.7,-1.73,-28.32,53.54,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/9/2023,6:00:00,1,3.9,2.92,4.15,3.8,0.03,4.07,-0.23,-3.6,1.54,-0.19,-1.23,1.61,349.99,0.16,359.55,-2.74,-18.66,27.72,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/9/2023,12:00:00,1,3.67,1.95,4.24,1.2,-1.26,3.04,-2.82,-3.77,1.4,-0.3,-3.82,3.13,297.87,2,348.87,-4.56,-70.78,55.64,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/9/2023,18:00:00,1,4.38,3.19,4.8,3.7,1.38,4.3,1.6,-1.76,2.7,1.37,-0.89,2.97,19.42,1.56,358.37,18.01,-12.42,55.04,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/10/2023,0:00:00,1,3.99,2.01,4.5,2.75,-1.28,4.12,0.2,-2.4,2.22,-1.73,-4.21,1.25,357.91,2.11,359.2,-31.09,-72.14,17.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/10/2023,6:00:00,1,3.82,2.94,4.26,2.21,-1.1,4.22,-2.18,-3.64,0.74,0.91,-3.12,3.02,314.87,0.97,358.89,13.69,-67.03,58.32,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/10/2023,12:00:00,1,3.31,1.57,3.73,1.27,-2.41,3.38,-1.58,-2.91,2.83,-1.38,-3.31,2.88,305.04,6.95,351.14,-26.74,-83.13,63.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/10/2023,18:00:00,1,3.4,3.03,3.6,2.04,-0.29,3.41,-2.17,-3.25,0.89,1.07,-0.61,2.42,315.89,2.66,358.15,18.28,-10.06,46.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/11/2023,0:00:00,1,3.35,2.96,3.67,0.41,-2.25,3.38,-1.75,-3.12,0.75,-1.77,-3.31,2.89,281.95,1.28,358.04,-32.57,-77.19,61.67,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/11/2023,6:00:00,1,3.21,2.5,4.58,1.39,-2.42,3.25,-1.91,-3.21,1.92,-0.15,-3.17,2.81,306.38,3.55,358.64,-2.94,-71.39,43.19,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/11/2023,12:00:00,1,5.43,2.74,6.02,2.3,-1.15,3.64,-4.06,-5.25,-1.78,1.62,-0.13,5.03,298.59,257.33,312.58,18.41,-1.38,65.21,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/11/2023,18:00:00,1,2.18,0.33,4.59,1.22,-0.31,2.95,-1.47,-3.53,0.25,-0.43,-2.06,0.75,309.03,17.14,344.37,-15.3,-76.21,40.23,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/12/2023,0:00:00,1,2.75,2.45,3.74,-1.87,-2.78,-0.08,2.01,1.18,2.78,0.22,-0.97,0.51,130.59,78.23,146.96,4.27,-19.82,12.16,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/12/2023,6:00:00,1,7.16,3.84,12.42,-3.63,-6.76,1.1,4.18,-6.72,6.79,1.23,-11.93,8,136.06,60.96,266.43,11.67,-74,71.19,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/12/2023,12:00:00,1,8.23,5.64,12.98,-1.07,-5.07,3.21,5.83,-0.01,9.1,-6.03,-11.67,1.57,101.49,58.86,176.79,-43.11,-84.96,15.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/12/2023,18:00:00,1,6.8,4.59,7.82,-2.37,-5.4,1.12,-1.73,-7.15,7.19,4.64,-3.24,6.89,204.86,83.39,293.15,44.37,-32.4,72.62,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/13/2023,0:00:00,1,7.04,5.93,7.68,-2.98,-6.61,2.62,-3.62,-7.2,6.05,-0.66,-6.62,5.02,222.92,93.83,297.98,-5.59,-65.73,50.07,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/13/2023,6:00:00,1,6.95,4.32,7.93,-2.25,-7.1,3.26,-1.58,-7.2,7.33,-2.12,-6.56,3.01,202.07,41.41,284.84,-17.87,-62.84,34.16,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/13/2023,12:00:00,1,6.89,5.98,7.73,-2.25,-6.51,1.96,4,-2.64,6.75,-4.15,-5.63,-0.85,132.42,71.2,203.75,-36.91,-63.96,-7.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/13/2023,18:00:00,1,7.9,6.52,14.24,-0.79,-5.18,1.04,7.39,5.12,11.73,-3.46,-10.67,-0.1,98.9,80.13,125.4,-24.7,-55.42,-0.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/14/2023,0:00:00,1,13.15,11.69,15.08,-3.69,-7.33,0.23,7.52,3.32,10.99,-9.93,-13.4,-5.91,116.75,87.94,149.46,-49.49,-65.98,-27.92,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/14/2023,6:00:00,1,9.59,7.89,11.73,-5.81,-8.03,-2.57,3.46,-0.31,6.48,-6.4,-10.17,3.8,150.77,126.51,184.16,-42.18,-74.46,26.32,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/14/2023,12:00:00,1,6.94,6.25,8.03,-4.16,-7.09,-0.19,2.4,-0.37,5.25,-4.97,-6.96,-0.84,143.2,98.96,178.8,-44.43,-81.29,-6.13,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/14/2023,18:00:00,1,5.17,4.21,6.54,-1.72,-3.52,-0.13,1.35,-1.85,4.15,-4.66,-6.13,2.9,153.4,100.92,252.52,-63.31,-85.33,42.84,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/15/2023,0:00:00,1,4.44,3.52,5.39,-2.06,-3.73,1.04,-1.38,-3.33,1.94,-3.35,-4.74,-1.68,217.12,12.23,261.14,-48.18,-85.47,-28.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/15/2023,6:00:00,1,4.32,3.63,18.21,-2.1,-6.59,0.3,-1.46,-5.27,17.81,-3.2,-11.92,3.58,196.88,95.36,276.61,-48.43,-72.69,12.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/15/2023,12:00:00,1,13.32,4.4,23.23,-3.31,-10.09,8.49,11.37,-8.9,19.06,1,-10.16,16.89,105.31,44.49,229.11,4.44,-57.36,53.12,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/15/2023,18:00:00,1,11.31,5.35,15.92,-5.08,-9.87,5.65,8.66,-6.04,13.71,-2.66,-7.75,5.46,118.52,23.78,244.26,-13.72,-43.36,42.17,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/16/2023,0:00:00,1,6.23,3.61,11.46,-4.57,-8.44,2.3,2.09,-3.18,8,-2.04,-4.64,5.78,153.8,110.92,309.74,-15.6,-50.1,62.97,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/16/2023,6:00:00,1,7.54,5.9,9.33,-5.53,-8.23,-0.4,1.36,-1.24,4.97,4.24,-3.03,7.9,165.92,107.1,195.33,37.95,-19.18,76.94,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/16/2023,12:00:00,1,6.14,3.82,9.09,-4.08,-7.29,2.59,0.61,-3.53,6.4,3.89,0.09,6.11,177.29,111.85,331.45,44.31,0.61,78.31,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/16/2023,18:00:00,1,7.24,5.95,9.06,-4.4,-6.7,-1.43,3.42,-3.43,6.1,-4.1,-7.26,-0.64,146.99,106.96,216.36,-36.21,-69.43,-4.14,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/17/2023,0:00:00,1,8.23,5.35,9.61,-6.35,-8.43,-2.1,2.39,-0.53,6.08,-3.88,-7.35,1.98,156.09,114.81,183.81,-29.4,-58.86,15.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/17/2023,6:00:00,1,11.52,5.5,14.46,-1.07,-10.27,6.23,7.17,-4.37,13.15,-2.53,-11.24,12.85,100.27,21.56,270.8,-14.06,-64.91,83.12,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/17/2023,12:00:00,1,11.77,4.97,16.52,-1.15,-10.12,9.56,0.58,-6.59,7.89,-7.32,-14.19,9.42,88.68,1.24,358.86,-50.95,-85.37,72.01,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/17/2023,18:00:00,1,8.92,6.58,11.47,-2.25,-7.91,5.9,3.96,-1.45,8.14,6.86,1.31,8.93,113.18,49.7,206.28,41.53,9.13,74.71,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/18/2023,0:00:00,1,10.68,7.03,11.92,2.14,-1.63,4.45,4.31,-3.46,8.08,8.59,-10.24,11.57,55.32,4.95,350.4,55.59,-81.81,83.7,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/18/2023,6:00:00,1,10.82,4.71,12.86,1.41,-2.02,6.05,9.53,-6.01,12.78,-0.49,-9.92,5.64,71.07,7.11,351.89,-2.45,-82.1,47.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/18/2023,12:00:00,1,9.99,6.43,11.75,-4.1,-7.88,5.28,6.95,-6.74,11.35,1.09,-6.61,8.58,121.64,79.83,317.61,6.66,-54.36,61.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/18/2023,18:00:00,1,9.96,6.56,11.82,-4.95,-8.43,0.4,6.94,-6.2,10.06,-0.28,-9.42,9.23,132.2,100.11,267.73,-1.41,-70.53,74.47,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/19/2023,0:00:00,1,6.51,3.45,8.79,-3.76,-6.2,3.83,2.84,-2.43,7.19,1.26,-5.93,5.84,140.84,36.58,205.42,11.07,-63.44,64.02,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/19/2023,6:00:00,1,3.61,1.94,4.79,-1.3,-3.45,1.97,-0.48,-3.19,3.35,2.43,-0.26,4.23,206.21,35.59,302.06,54.2,-3.9,80.86,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/19/2023,12:00:00,1,3.1,1.41,3.99,2.02,-3.18,3.51,0.12,-3.35,1.45,0.72,-1.35,3.41,353.17,0.94,359,14.64,-25.44,79.58,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/19/2023,18:00:00,1,4.56,1.49,5.67,-1.29,-4.83,3.21,1.28,-3.04,5.38,-0.94,-3.87,3.38,113.09,6.08,348.39,-12.76,-54.38,66.83,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/20/2023,0:00:00,1,6.02,3.77,7.59,-1.72,-4.77,2.55,3.46,-2.41,6.02,-2.1,-6.51,5.64,126.13,51.77,223.12,-23.04,-76.28,73.53,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/20/2023,6:00:00,1,3.74,2.44,5.06,-0.14,-3.4,3.05,2.26,-1.21,4.59,-1.81,-4.39,1.94,101.49,14.37,324.46,-27.9,-84.25,31.85,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/20/2023,12:00:00,1,3.95,3.56,4.32,-1.79,-3.55,2.5,1.26,-1.94,3.4,-2.84,-4.12,-0.78,146.83,12.66,233.86,-47.85,-80.78,-12.37,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/20/2023,18:00:00,1,3.58,3.01,4.08,-2.03,-3.45,1.69,1.89,-0.16,3.94,-0.6,-3.49,2.79,131.2,57.85,181.21,-9.92,-73.47,62.16,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/21/2023,0:00:00,1,3.61,3.35,3.93,-2.94,-3.65,-0.32,1.65,-1.12,3.67,-0.24,-2.95,1.41,150.04,96.05,197.88,-3.96,-53.13,24.16,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/21/2023,6:00:00,1,3.61,3.39,3.87,-0.68,-3.23,2.46,-0.73,-2.62,1.55,-2.76,-3.7,-1.39,237.6,26.95,338.03,-48.94,-84.36,-22.84,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/21/2023,12:00:00,1,4.12,3.57,4.56,-1.22,-2.91,1.62,2.13,0.09,4.49,-2.89,-3.78,0.31,117.69,55.55,176.82,-48.56,-67.56,3.97,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/21/2023,18:00:00,1,4.67,4.36,4.79,-1.81,-3.95,0.78,4.13,1.92,4.73,0.49,-2.32,2.83,112.34,71.83,142.34,6,-29.47,38.47,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/22/2023,0:00:00,1,5.65,4.47,6.16,0.08,-4.75,2.16,5.24,0.29,5.92,-1.29,-3.81,2.6,97.06,62.91,176.17,-13.05,-40.53,33.53,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/22/2023,6:00:00,1,5.44,5.04,6.32,-2.86,-4.78,0.05,4.24,0.83,5.62,2.28,-3.48,4.72,127.82,88.46,161.97,24.46,-37.65,57.29,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/22/2023,12:00:00,1,5.13,4.79,5.37,-4.32,-5.04,-2.19,2.15,-0.46,4.35,-1.13,-2.55,2.32,151.95,115.08,183.99,-12.84,-30.79,25.92,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/22/2023,18:00:00,1,4.78,4.22,5.29,-3.94,-4.7,-0.3,2.21,-0.3,4.6,0.38,-2.83,3.18,149.52,93.55,181.75,4.83,-32.04,40.69,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/23/2023,0:00:00,1,5.47,3.77,6.61,-3.91,-5.53,1.04,1.62,-1.28,5.83,-0.53,-5.65,3.49,146.14,27.71,327.82,-5.42,-86.53,43.37,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/23/2023,6:00:00,1,6.95,5.03,8.01,-0.5,-3.84,2.63,4.41,0.98,6.6,3.68,-6.46,7.22,98.63,29.39,141.25,34.89,-68.37,69.65,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/23/2023,12:00:00,1,6.3,1.95,8,-2.64,-5.64,2.79,1.83,-0.17,4.77,1.5,-7.03,6.36,119.33,19.39,342.53,20.74,-63.1,73.75,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/23/2023,18:00:00,1,6.12,4.23,8.6,-4.51,-6.89,3.46,2.45,-3.39,6.34,1.01,-3.97,5.46,145.57,16.44,353.32,9.03,-36.39,64.51,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/24/2023,0:00:00,1,7.71,5.79,8.29,-4.41,-6.11,0.84,4.24,0.77,6.3,-4.3,-6.66,6.78,135.92,69.86,162.94,-34.5,-55.39,70.77,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/24/2023,6:00:00,1,7.14,6.04,7.78,-4.69,-7.08,-2.76,2.42,-1.51,6.25,-1.61,-6.98,6.56,154.25,117.12,194.27,-13.14,-67.35,63.76,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/24/2023,12:00:00,1,6.84,6.2,7.36,-3.79,-5.71,3.76,3.74,-5.03,6.47,3.26,-5.92,6.57,132.18,13.14,352.37,29,-62.97,78.61,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/24/2023,18:00:00,1,6.17,4.6,6.87,-1.71,-5.84,2.68,5.3,-3.16,6.45,1.32,-3.06,5.42,118.23,62.45,261.28,13.15,-28.41,64.15,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/25/2023,0:00:00,1,5.73,3.93,6.41,-2.45,-5.78,3.21,3.79,-4.75,6.08,0.87,-3.35,4.71,133.69,56.39,315.18,8.83,-38.6,58.68,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/25/2023,6:00:00,1,5.51,4.57,6.31,-2.04,-5.21,3.13,-2.4,-5.7,1.15,3.43,0.33,5.43,231.33,126.45,342.13,41.18,3.62,77.82,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/25/2023,12:00:00,1,5.5,3.64,6.49,-3.5,-5.14,1.03,-1.9,-5.27,4.33,0.1,-5.92,4.79,199.61,92.46,282.27,1.1,-79.68,60.25,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/25/2023,18:00:00,1,6.03,5.5,6.76,-3.93,-5.85,1.17,2.11,-3.96,6.25,2.61,-3.67,5.71,157.46,57.85,236.8,25.78,-40.24,72.58,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/26/2023,0:00:00,1,7.55,5.5,8.17,-5.11,-7.24,-0.3,2.93,-5.12,7.05,2.43,-6.73,7.33,154.88,100.56,261.67,18.81,-71.93,73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/26/2023,6:00:00,1,6.53,4.15,7.62,-2.27,-5.56,0.65,4.99,0.63,6.48,1.93,-6.22,5.83,114.65,77.61,153.15,17.89,-76.43,69.63,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/26/2023,12:00:00,1,4.83,3.65,5.28,-2.8,-4.5,0.53,1.79,-3.15,4.78,1.33,-4.7,4.65,153.58,74.25,231.22,17.16,-72.32,75.65,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/26/2023,18:00:00,1,4.54,3.79,5.02,-1.47,-4.22,2.5,1.93,-1.37,4.85,1.93,-3.8,4.76,125.92,14.41,347.82,26.8,-63.08,83.63,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/27/2023,0:00:00,1,3.94,2.71,4.32,-2.18,-3.65,0.25,1.94,-1.64,4.05,-1.31,-3.44,3.54,140.31,84.99,224.78,-20.7,-70.4,59.81,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/27/2023,6:00:00,1,5.71,2.96,6.93,-2.78,-5.95,1.15,3,-2.67,5.68,-0.58,-4.51,4.36,134.83,71.44,234.32,-8.33,-58.24,43.86,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/27/2023,12:00:00,1,6.16,4.93,6.88,-3.51,-6.17,0.66,3.87,0.5,6.7,1.94,-0.86,4.07,131.54,82.43,173.11,18.96,-9.49,40.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/27/2023,18:00:00,1,5.78,4.71,6.26,-3.18,-5.44,2.62,4.09,-3.19,5.96,1.79,-1.21,3.65,131.68,61.41,223.6,18.59,-12.8,41.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/28/2023,0:00:00,1,4.78,4.39,5.48,-1.54,-4.14,0.8,4.11,2.56,4.67,1.65,-2.28,2.95,109.76,78.07,147.59,20.03,-29.1,32.75,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/28/2023,6:00:00,1,4.35,3.4,4.61,-0.6,-2.23,0.41,4.25,0.45,4.6,0.29,-1.2,2.76,103.49,83.81,148.12,3.63,-15.43,52.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/28/2023,12:00:00,1,3.6,2.84,3.83,-1.74,-3.1,1.15,2.97,0.65,3.7,0.26,-2.8,2.1,117.66,70.19,160.13,4.12,-50.78,43.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/28/2023,18:00:00,1,3.38,3.09,7.82,-1.58,-3.86,2.24,2.82,0.68,7.59,1.32,-1.88,2.98,118.72,71.93,163.31,20.99,-23.54,54.21,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/29/2023,0:00:00,1,6.35,4.47,8.16,-0.99,-5.49,2.99,5.9,-2.93,7.62,-0.58,-5.38,2.04,100.68,67.96,215.99,-5,-63.54,20.78,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/29/2023,6:00:00,1,5.07,3.52,9.37,1.82,-0.89,4.65,3.58,-4.99,7.57,-1.4,-6.43,7.69,64.75,18.33,305.85,-16.02,-66.58,56.46,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/29/2023,12:00:00,1,9.13,8.04,10.17,2.08,-2.07,5.83,-8.06,-9.05,-1.9,3,-1.46,7.89,290,255.48,337.13,19.59,-9.61,57.89,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/29/2023,18:00:00,1,8.98,3.37,11.7,3.24,-4.59,9.97,-6.21,-9.43,-1.35,2.13,-2.11,6.31,305.06,203.86,346.75,14.31,-20.98,37.21,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/30/2023,0:00:00,1,7.88,4.03,10.46,0.14,-4.54,8.68,5.01,-4.98,7.64,4.86,-4.41,7.53,74.37,11.72,350.39,35.47,-43.81,56.04,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/30/2023,6:00:00,1,6.58,4.38,7.93,2.9,-0.59,5.89,-4.62,-6.82,6.52,-0.24,-3.98,5.67,327,4.46,356.26,-2.32,-36.79,62.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/30/2023,12:00:00,1,5.04,3.15,6.17,3.96,1.63,6.13,-1.82,-4.79,1.33,-0.34,-3.63,2.62,333.93,0.32,358.35,-3.49,-46.74,45.64,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/30/2023,18:00:00,1,6.42,4.53,7.25,5.6,3.51,6.36,-1,-2.51,3.35,2.79,1.11,3.79,355.47,0.64,359.14,25.05,11.95,35.13,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/31/2023,0:00:00,1,7.19,5.68,8.34,5.5,3.78,8.16,-2.73,-4.92,1.21,-1.12,-3.84,4.56,338.9,0.83,358.53,-8.69,-33.79,45.03,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/31/2023,6:00:00,1,7.34,6.4,8.29,6.97,3.87,8.13,-1.86,-5.12,0.29,-0.77,-2.13,0.7,344.52,1.02,357.93,-5.48,-17.36,5.42,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
12/31/2023,12:00:00,1,6.02,5.12,6.82,2.93,1.4,4.78,-4.21,-5.81,0.62,-3.46,-5.4,0.39,306.98,2.86,354.79,-35.05,-60.45,3.58,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
